# generated by reference-checks/aces_ocio_encodings_reference.py, OpenColorIO 2.5.2
# ACEScct / ACEScc (S-2016-001 / S-2014-003)
# columns: kind,in_r,in_g,in_b,out_r,out_g,out_b
# acescct: linear AP1 -> ACEScct (CURVE - ACEScct-LOG_to_LINEAR, inverse)
# acescct_to_ap0: ACEScct -> ACES2065-1 (ACEScct_to_ACES2065-1)
# ap0_to_acescc: ACES2065-1 -> ACEScc (ACEScc_to_ACES2065-1, inverse)
# acescc_to_ap0: ACEScc -> ACES2065-1 (ACEScc_to_ACES2065-1)
acescc_to_ap0,0.40845552,0.35137787,0.29430014,0.13644135,0.084310055,0.04175
acescc_to_ap0,1.0995007,1.0424229,0.9853455,601.93585,371.949,184.18733
acescc_to_ap0,-0.14199717,-0.19907497,-0.25615206,0.00017054264,0.00010538201,5.2185078e-05
acescc_to_ap0,-0.22470728,-0.28178498,-0.31800023,6.246214e-05,3.8596685e-05,1.9113239e-05
acescc_to_ap0,-0.35501447,-0.3567133,-0.35757694,1.0480676e-06,6.476241e-07,3.2035825e-07
acescc_to_ap0,0.599923,0.5428454,0.485768,1.395581,0.8623597,0.42703682
acescc_to_ap0,-0.3248163,-0.33992675,-0.34866676,1.241945e-05,7.674244e-06,3.800531e-06
acescc_to_ap0,-0.34942913,-0.35381418,-0.35609934,2.8496625e-06,1.7611354e-06,8.7178216e-07
acescc_to_ap0,0.118370876,0.06129313,0.004215661,0.004027417,0.0024886273,0.0012323578
acescc_to_ap0,0.32239357,0.26531598,0.20823853,0.047979116,0.029647324,0.014681222
acescc_to_ap0,1.087349,1.0302716,0.97319394,519.3528,320.91953,158.91786
